index,Year_of_Release,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating,Platform_Unified
10964,2016.0,Simulation,0.0,0.09,0.0,0.01,0.09,81.0,41.0,4.3,57.0,E,
10967,2011.0,Action,0.04,0.04,0.0,0.02,0.09,57.0,43.0,6.6,28.0,M,Sony
11006,2011.0,Racing,0.08,0.0,0.0,0.01,0.09,65.0,5.0,8.8,8.0,E10+,Microsoft
11015,2014.0,Fighting,0.06,0.02,0.0,0.02,0.09,49.0,12.0,5.8,32.0,E10+,Sony
11018,2011.0,Racing,0.05,0.04,0.0,0.01,0.09,48.0,13.0,5.0,20.0,M,Nintendo
11023,2014.0,Action,0.05,0.03,0.0,0.02,0.09,43.0,46.0,4.5,84.0,M,Sony
11024,2014.0,Action,0.02,0.06,0.0,0.01,0.09,70.0,22.0,7.8,239.0,M,Microsoft
11030,2011.0,Misc,0.04,0.03,0.0,0.02,0.09,57.0,27.0,5.8,19.0,E10+,Sony
11038,2011.0,Simulation,0.06,0.02,0.0,0.01,0.09,45.0,5.0,4.5,8.0,T,Microsoft
11041,2010.0,Adventure,0.07,0.0,0.01,0.01,0.09,64.0,15.0,4.4,40.0,T,Sony
11044,2010.0,Role-Playing,0.06,0.0,0.03,0.01,0.09,65.0,16.0,7.3,11.0,T,Sony
11060,2015.0,Action,0.0,0.01,0.08,0.0,0.09,58.0,16.0,6.4,69.0,E10+,Nintendo
11070,2010.0,Role-Playing,0.06,0.01,0.01,0.01,0.09,44.0,30.0,4.6,34.0,T,Sony
11076,2016.0,Racing,0.03,0.05,0.0,0.01,0.09,67.0,34.0,7.4,110.0,E,Sony
11080,2010.0,Shooter,0.06,0.02,0.0,0.01,0.09,37.0,39.0,3.6,31.0,M,Microsoft
11103,2015.0,Action,0.03,0.01,0.04,0.01,0.09,69.0,43.0,6.6,23.0,T,Sony
11135,2011.0,Puzzle,0.07,0.0,0.02,0.0,0.09,67.0,11.0,5.3,4.0,E,Nintendo
11137,2011.0,Fighting,0.0,0.0,0.09,0.0,0.09,73.0,6.0,7.5,27.0,T,Sony
11146,2015.0,Action,0.0,0.08,0.0,0.0,0.09,76.0,30.0,7.6,338.0,M,
11147,2014.0,Racing,0.03,0.05,0.0,0.01,0.09,75.0,15.0,6.0,56.0,E,Microsoft
11166,2010.0,Role-Playing,0.06,0.0,0.02,0.01,0.09,75.0,10.0,7.7,7.0,T,Sony
11169,2016.0,Action,0.0,0.04,0.05,0.0,0.09,71.0,6.0,7.1,21.0,T,Nintendo
11188,2014.0,Role-Playing,0.0,0.08,0.0,0.0,0.09,65.0,49.0,5.7,822.0,M,
11205,2011.0,Action,0.06,0.02,0.0,0.01,0.09,62.0,9.0,5.2,6.0,T,Nintendo
11211,2010.0,Misc,0.07,0.01,0.0,0.01,0.09,79.0,8.0,5.5,6.0,E10+,Nintendo
11220,2011.0,Shooter,0.05,0.02,0.0,0.01,0.09,75.0,29.0,6.7,273.0,M,
11221,2011.0,Misc,0.06,0.02,0.0,0.01,0.09,84.0,19.0,8.7,18.0,E,Nintendo
11223,2015.0,Sports,0.03,0.05,0.0,0.01,0.09,20.0,4.0,3.1,30.0,E,Microsoft
11228,2010.0,Misc,0.08,0.0,0.0,0.01,0.09,56.0,7.0,8.2,5.0,T,Nintendo
11245,2013.0,Platform,0.04,0.03,0.0,0.01,0.09,42.0,5.0,5.6,21.0,E,Nintendo
11246,2014.0,Action,0.0,0.07,0.0,0.01,0.09,74.0,40.0,6.7,128.0,T,Sony
11258,2011.0,Action,0.07,0.01,0.0,0.01,0.09,70.0,4.0,7.0,4.0,E10+,Sony
11291,2011.0,Adventure,0.02,0.05,0.0,0.01,0.08,72.0,27.0,7.7,80.0,T,
11299,2012.0,Racing,0.07,0.0,0.0,0.01,0.08,76.0,4.0,4.5,15.0,E,Sony
11302,2016.0,Fighting,0.04,0.0,0.03,0.01,0.08,85.0,21.0,7.6,39.0,T,Sony
11326,2011.0,Shooter,0.08,0.0,0.0,0.01,0.08,75.0,8.0,7.7,18.0,E10+,Nintendo
11327,2011.0,Action,0.05,0.02,0.0,0.01,0.08,51.0,9.0,5.0,6.0,T,Nintendo
11335,2014.0,Adventure,0.03,0.05,0.0,0.01,0.08,47.0,4.0,4.9,7.0,E10+,Nintendo
11353,2010.0,Puzzle,0.02,0.05,0.0,0.01,0.08,82.0,27.0,8.1,86.0,E,
11363,2014.0,Sports,0.05,0.02,0.0,0.01,0.08,66.0,11.0,6.3,67.0,E,Sony
11370,2015.0,Action,0.0,0.0,0.08,0.0,0.08,70.0,18.0,7.8,44.0,T,Sony
11380,2015.0,Platform,0.03,0.03,0.0,0.01,0.08,90.0,18.0,7.6,312.0,E,Sony
11385,2013.0,Action,0.0,0.06,0.0,0.02,0.08,69.0,16.0,6.8,10.0,E10+,Sony
11391,2012.0,Sports,0.0,0.07,0.0,0.01,0.08,80.0,8.0,6.9,182.0,E,
11398,2016.0,Shooter,0.04,0.04,0.0,0.01,0.08,69.0,34.0,6.9,400.0,T,
11420,2016.0,Platform,0.07,0.0,0.0,0.02,0.08,77.0,22.0,6.1,55.0,E,Sony
11421,2011.0,Action,0.04,0.03,0.0,0.01,0.08,51.0,37.0,6.0,8.0,M,Sony
11437,2014.0,Action,0.0,0.07,0.0,0.0,0.08,65.0,5.0,5.6,8.0,E10+,Nintendo
11438,2014.0,Role-Playing,0.02,0.05,0.0,0.01,0.08,36.0,8.0,3.7,77.0,M,Sony
11451,2016.0,Shooter,0.03,0.04,0.0,0.01,0.08,85.0,27.0,8.0,488.0,M,
11452,2014.0,Fighting,0.06,0.01,0.0,0.01,0.08,85.0,15.0,7.4,35.0,T,Microsoft
11453,2011.0,Fighting,0.05,0.02,0.0,0.01,0.08,49.0,17.0,6.2,11.0,M,Microsoft
11463,2011.0,Sports,0.06,0.01,0.0,0.01,0.08,74.0,5.0,5.9,16.0,E,
11472,2012.0,Action,0.04,0.02,0.02,0.01,0.08,64.0,18.0,7.4,31.0,T,Nintendo
11481,2013.0,Platform,0.03,0.03,0.0,0.01,0.08,51.0,6.0,3.1,7.0,E10+,Sony
11496,2013.0,Shooter,0.02,0.05,0.0,0.01,0.08,52.0,24.0,5.8,320.0,M,
11517,2011.0,Strategy,0.0,0.06,0.0,0.02,0.08,80.0,52.0,7.8,235.0,M,
11547,2011.0,Action,0.05,0.03,0.0,0.01,0.08,49.0,41.0,5.6,16.0,M,Microsoft
11556,2013.0,Platform,0.04,0.03,0.0,0.01,0.08,49.0,7.0,5.1,13.0,E10+,Microsoft
11565,2011.0,Action,0.06,0.01,0.0,0.01,0.08,57.0,19.0,5.8,60.0,T,
11577,2012.0,Role-Playing,0.0,0.07,0.0,0.01,0.08,58.0,23.0,6.5,345.0,M,
11582,2014.0,Role-Playing,0.03,0.01,0.02,0.02,0.08,72.0,28.0,8.3,35.0,T,Sony
11584,2016.0,Shooter,0.06,0.0,0.0,0.01,0.08,60.0,19.0,6.7,94.0,M,Sony
11586,2015.0,Action,0.05,0.02,0.0,0.01,0.08,74.0,25.0,7.5,362.0,M,
11605,2013.0,Simulation,0.0,0.08,0.0,0.0,0.08,33.0,24.0,3.3,1340.0,T,
11610,2016.0,Action,0.06,0.0,0.0,0.01,0.08,69.0,41.0,7.3,30.0,E,Sony
11630,2016.0,Action,0.03,0.04,0.0,0.01,0.08,74.0,13.0,7.6,24.0,M,Microsoft
11659,2015.0,Action,0.0,0.07,0.0,0.0,0.08,91.0,13.0,7.7,1963.0,M,
11678,2016.0,Racing,0.01,0.05,0.0,0.01,0.08,75.0,19.0,8.0,50.0,E,Sony
11682,2014.0,Action,0.0,0.0,0.08,0.0,0.08,63.0,13.0,6.1,10.0,T,Nintendo
11716,2012.0,Racing,0.0,0.06,0.0,0.02,0.08,82.0,19.0,8.5,525.0,T,
11726,2016.0,Adventure,0.05,0.0,0.02,0.01,0.08,81.0,18.0,8.5,72.0,M,Nintendo
11746,2012.0,Platform,0.0,0.06,0.0,0.01,0.08,86.0,11.0,8.4,337.0,E10+,
11757,2011.0,Racing,0.07,0.0,0.0,0.01,0.08,67.0,5.0,6.8,4.0,E10+,Sony
11762,2015.0,Strategy,0.0,0.05,0.02,0.01,0.07,64.0,10.0,7.1,12.0,T,Sony
11772,2014.0,Role-Playing,0.05,0.01,0.0,0.01,0.07,71.0,18.0,7.3,27.0,T,Sony
11803,2010.0,Action,0.06,0.01,0.0,0.01,0.07,60.0,13.0,8.0,5.0,E10+,Microsoft
11814,2010.0,Racing,0.07,0.0,0.0,0.01,0.07,47.0,11.0,7.0,5.0,M,Sony
11818,2014.0,Action,0.04,0.03,0.0,0.01,0.07,40.0,25.0,3.5,51.0,M,Sony
11829,2012.0,Simulation,0.07,0.0,0.0,0.01,0.07,49.0,24.0,5.5,6.0,T,Microsoft
11866,2010.0,Simulation,0.02,0.04,0.0,0.01,0.07,61.0,9.0,6.2,12.0,T,
11873,2015.0,Role-Playing,0.02,0.0,0.05,0.0,0.07,71.0,21.0,6.2,34.0,T,Sony
11892,2016.0,Role-Playing,0.0,0.07,0.0,0.0,0.07,89.0,56.0,8.6,1848.0,M,
11964,2015.0,Role-Playing,0.03,0.0,0.03,0.01,0.07,78.0,33.0,8.1,63.0,T,Sony
11972,2014.0,Action,0.03,0.04,0.0,0.01,0.07,32.0,12.0,3.8,74.0,M,Microsoft
11991,2011.0,Shooter,0.01,0.04,0.0,0.01,0.07,67.0,25.0,4.9,103.0,M,
11997,2014.0,Role-Playing,0.0,0.04,0.02,0.01,0.07,83.0,14.0,7.8,108.0,E10+,Sony
12052,2014.0,Role-Playing,0.03,0.01,0.02,0.01,0.07,63.0,12.0,7.0,16.0,T,Sony
12057,2014.0,Action,0.02,0.0,0.04,0.01,0.07,72.0,20.0,8.5,22.0,T,Sony
12062,2014.0,Action,0.04,0.02,0.0,0.01,0.07,58.0,10.0,6.8,15.0,T,Microsoft
12072,2013.0,Role-Playing,0.02,0.01,0.04,0.01,0.07,57.0,26.0,6.4,56.0,T,Sony
12108,2012.0,Adventure,0.0,0.06,0.0,0.01,0.07,73.0,18.0,8.0,128.0,M,
12118,2016.0,Adventure,0.01,0.05,0.0,0.01,0.07,72.0,31.0,7.8,22.0,E10+,Sony
12147,2012.0,Shooter,0.03,0.03,0.0,0.01,0.07,56.0,23.0,5.4,43.0,M,Sony
12149,2011.0,Fighting,0.0,0.03,0.04,0.0,0.07,79.0,44.0,6.2,85.0,T,Microsoft
12157,2016.0,Action,0.01,0.04,0.01,0.01,0.07,70.0,6.0,8.0,24.0,T,Sony
12193,2011.0,Simulation,0.06,0.0,0.0,0.01,0.07,49.0,25.0,4.4,5.0,T,Sony
12198,2014.0,Fighting,0.01,0.05,0.0,0.0,0.07,53.0,17.0,5.1,44.0,T,Microsoft
12229,2014.0,Action,0.0,0.05,0.01,0.01,0.07,83.0,4.0,7.9,47.0,T,Sony
12233,2010.0,Action,0.06,0.0,0.0,0.0,0.07,57.0,11.0,6.0,25.0,T,
12238,2013.0,Role-Playing,0.0,0.0,0.06,0.0,0.07,74.0,27.0,7.8,66.0,T,Sony
12239,2011.0,Racing,0.06,0.0,0.0,0.0,0.07,47.0,4.0,8.6,9.0,E10+,Microsoft
12258,2011.0,Strategy,0.01,0.05,0.0,0.01,0.07,61.0,18.0,5.6,95.0,E,
12267,2014.0,Role-Playing,0.02,0.01,0.03,0.01,0.07,60.0,7.0,7.5,29.0,M,Sony
12275,2015.0,Adventure,0.0,0.06,0.0,0.01,0.07,72.0,14.0,7.2,23.0,T,Sony
12276,2012.0,Action,0.0,0.06,0.0,0.01,0.06,83.0,30.0,8.0,1473.0,T,
12281,2014.0,Role-Playing,0.02,0.04,0.0,0.0,0.06,44.0,8.0,4.4,69.0,M,Microsoft
12307,2013.0,Racing,0.0,0.06,0.0,0.01,0.06,80.0,17.0,5.7,571.0,E,
12312,2013.0,Role-Playing,0.01,0.01,0.04,0.01,0.06,55.0,31.0,6.7,37.0,M,Sony
12314,2014.0,Action,0.0,0.0,0.06,0.0,0.06,70.0,9.0,7.9,14.0,T,Sony
12318,2014.0,Action,0.0,0.04,0.02,0.0,0.06,66.0,11.0,7.8,43.0,T,Nintendo
12334,2015.0,Puzzle,0.0,0.0,0.06,0.0,0.06,70.0,15.0,7.5,48.0,E,Nintendo
12335,2010.0,Fighting,0.04,0.02,0.0,0.01,0.06,45.0,38.0,6.9,11.0,T,Nintendo
12347,2012.0,Fighting,0.03,0.01,0.02,0.0,0.06,55.0,18.0,7.1,20.0,M,Microsoft
12360,2011.0,Platform,0.06,0.0,0.0,0.0,0.06,79.0,15.0,8.0,15.0,E,Nintendo
12369,2016.0,Platform,0.01,0.05,0.0,0.0,0.06,74.0,24.0,4.4,606.0,T,
12392,2016.0,Racing,0.0,0.05,0.0,0.01,0.06,73.0,35.0,6.2,70.0,E,Sony
12400,2016.0,Fighting,0.03,0.02,0.0,0.01,0.06,60.0,10.0,5.8,12.0,T,Microsoft
12401,2016.0,Action,0.02,0.04,0.0,0.0,0.06,76.0,12.0,7.7,27.0,E,Microsoft
12406,2016.0,Adventure,0.03,0.0,0.02,0.01,0.06,83.0,31.0,8.3,116.0,M,Sony
12411,2011.0,Role-Playing,0.0,0.0,0.06,0.0,0.06,61.0,8.0,7.5,15.0,T,Sony
12430,2012.0,Adventure,0.01,0.02,0.02,0.01,0.06,83.0,8.0,8.7,51.0,M,Sony
12431,2015.0,Action,0.03,0.02,0.0,0.01,0.06,67.0,40.0,7.6,71.0,T,Sony
12433,2011.0,Strategy,0.01,0.04,0.0,0.01,0.06,70.0,44.0,5.6,186.0,E10+,
12434,2012.0,Action,0.0,0.0,0.06,0.0,0.06,68.0,36.0,7.9,31.0,T,Sony
12456,2014.0,Action,0.02,0.04,0.0,0.0,0.06,68.0,7.0,6.8,33.0,E10+,
12457,2013.0,Action,0.06,0.0,0.0,0.01,0.06,76.0,10.0,7.9,100.0,E,Nintendo
12462,2014.0,Racing,0.03,0.02,0.0,0.01,0.06,48.0,10.0,4.8,14.0,E,Microsoft
12463,2015.0,Role-Playing,0.01,0.01,0.04,0.01,0.06,76.0,11.0,8.8,33.0,T,Sony
12477,2015.0,Shooter,0.03,0.02,0.0,0.01,0.06,64.0,40.0,7.9,51.0,M,Sony
12492,2016.0,Role-Playing,0.02,0.04,0.0,0.01,0.06,60.0,38.0,6.7,116.0,M,Sony
12502,2010.0,Racing,0.01,0.04,0.0,0.01,0.06,81.0,24.0,7.4,177.0,E10+,
12504,2011.0,Adventure,0.0,0.05,0.0,0.01,0.06,75.0,30.0,7.9,35.0,E10+,
12538,2016.0,Action,0.05,0.0,0.0,0.01,0.06,66.0,12.0,6.9,20.0,E,Microsoft
12544,2011.0,Action,0.04,0.02,0.0,0.01,0.06,66.0,10.0,5.3,54.0,M,
12583,2010.0,Action,0.04,0.01,0.0,0.01,0.06,54.0,7.0,6.8,9.0,E,
12605,2015.0,Action,0.04,0.02,0.0,0.01,0.06,43.0,54.0,6.5,283.0,M,Nintendo
12630,2014.0,Role-Playing,0.0,0.0,0.06,0.0,0.06,68.0,16.0,7.8,36.0,T,Nintendo
12642,2014.0,Action,0.0,0.05,0.0,0.0,0.06,58.0,5.0,7.5,4.0,E10+,Microsoft
12679,2012.0,Shooter,0.03,0.02,0.0,0.01,0.06,53.0,51.0,6.5,72.0,M,Microsoft
12684,2015.0,Role-Playing,0.01,0.0,0.05,0.0,0.06,71.0,8.0,8.3,12.0,T,Sony
12705,2010.0,Puzzle,0.04,0.02,0.0,0.0,0.06,74.0,30.0,7.2,12.0,E,Nintendo
12714,2012.0,Action,0.03,0.02,0.0,0.0,0.06,54.0,8.0,3.5,16.0,T,Microsoft
12720,2016.0,Fighting,0.0,0.05,0.0,0.0,0.06,74.0,33.0,2.9,431.0,T,
12729,2015.0,Sports,0.0,0.05,0.0,0.01,0.06,42.0,8.0,4.1,9.0,E,Sony
12752,2014.0,Simulation,0.03,0.02,0.0,0.0,0.06,71.0,4.0,7.2,9.0,T,Microsoft
12757,2015.0,Sports,0.0,0.05,0.0,0.01,0.06,25.0,6.0,1.9,39.0,E,Sony
12765,2011.0,Action,0.05,0.01,0.0,0.0,0.06,33.0,6.0,5.6,7.0,E10+,Nintendo
12777,2014.0,Role-Playing,0.03,0.0,0.02,0.01,0.06,64.0,11.0,6.4,17.0,T,Sony
12779,2012.0,Racing,0.0,0.04,0.0,0.01,0.06,78.0,39.0,6.8,123.0,E,Sony
12789,2013.0,Action,0.0,0.05,0.0,0.0,0.06,65.0,26.0,7.4,1007.0,M,
12823,2013.0,Racing,0.04,0.01,0.0,0.01,0.06,19.0,14.0,1.3,433.0,M,Microsoft
12835,2016.0,Sports,0.01,0.04,0.0,0.0,0.06,86.0,20.0,8.2,580.0,E,
12864,2016.0,Action,0.03,0.02,0.0,0.0,0.05,35.0,17.0,5.2,74.0,M,Microsoft
12872,2010.0,Racing,0.0,0.05,0.0,0.01,0.05,84.0,15.0,6.6,99.0,E,
12899,2014.0,Shooter,0.01,0.04,0.0,0.01,0.05,43.0,12.0,6.0,75.0,M,Sony
12910,2010.0,Shooter,0.05,0.0,0.0,0.0,0.05,63.0,13.0,5.1,48.0,T,
12928,2014.0,Action,0.0,0.05,0.0,0.0,0.05,59.0,22.0,7.4,379.0,M,
12937,2011.0,Simulation,0.0,0.04,0.0,0.01,0.05,57.0,4.0,5.5,30.0,E,
12956,2011.0,Simulation,0.0,0.04,0.0,0.01,0.05,60.0,13.0,7.1,114.0,T,
12966,2016.0,Platform,0.04,0.0,0.0,0.01,0.05,52.0,64.0,3.5,282.0,E10+,Sony
12991,2011.0,Strategy,0.01,0.03,0.0,0.01,0.05,77.0,21.0,8.2,93.0,T,
13001,2016.0,Action,0.02,0.03,0.0,0.0,0.05,67.0,10.0,4.9,18.0,M,Microsoft
13002,2013.0,Platform,0.03,0.01,0.0,0.0,0.05,58.0,9.0,6.5,16.0,E10+,Nintendo
13010,2015.0,Racing,0.0,0.05,0.0,0.0,0.05,61.0,13.0,3.6,63.0,E,
13017,2011.0,Action,0.03,0.01,0.0,0.0,0.05,61.0,21.0,6.6,127.0,M,
13028,2010.0,Fighting,0.05,0.0,0.0,0.0,0.05,49.0,11.0,6.3,12.0,T,Microsoft
13030,2010.0,Action,0.0,0.04,0.0,0.01,0.05,66.0,12.0,3.8,47.0,T,
13041,2016.0,Shooter,0.03,0.01,0.0,0.01,0.05,76.0,39.0,8.0,57.0,M,Sony
13048,2015.0,Fighting,0.01,0.04,0.0,0.0,0.05,76.0,10.0,5.1,475.0,M,
13050,2011.0,Simulation,0.0,0.04,0.0,0.01,0.05,70.0,20.0,7.7,105.0,E,
13055,2015.0,Action,0.03,0.02,0.0,0.0,0.05,48.0,6.0,7.1,8.0,T,Microsoft
13056,2010.0,Fighting,0.05,0.0,0.0,0.0,0.05,50.0,6.0,6.5,4.0,T,Sony
13060,2014.0,Role-Playing,0.03,0.02,0.0,0.0,0.05,51.0,11.0,4.1,42.0,M,Microsoft
13068,2015.0,Role-Playing,0.04,0.01,0.0,0.01,0.05,77.0,13.0,7.1,56.0,M,Microsoft
13072,2010.0,Shooter,0.05,0.0,0.0,0.0,0.05,33.0,4.0,6.6,15.0,M,Microsoft
13093,2013.0,Shooter,0.0,0.05,0.0,0.0,0.05,66.0,45.0,6.5,621.0,M,
13101,2011.0,Adventure,0.05,0.0,0.0,0.0,0.05,66.0,7.0,4.1,9.0,T,Nintendo
13144,2015.0,Adventure,0.0,0.0,0.05,0.0,0.05,81.0,17.0,8.3,29.0,M,Sony
13145,2010.0,Puzzle,0.04,0.0,0.0,0.0,0.05,69.0,20.0,6.3,4.0,E,Nintendo
13173,2012.0,Misc,0.0,0.05,0.0,0.0,0.05,77.0,6.0,6.7,6.0,E10+,Microsoft
13215,2016.0,Action,0.02,0.01,0.01,0.0,0.05,64.0,56.0,5.1,219.0,T,Nintendo
13222,2013.0,Shooter,0.04,0.0,0.0,0.01,0.05,79.0,51.0,3.4,3558.0,M,
13228,2016.0,Misc,0.02,0.0,0.02,0.0,0.05,78.0,22.0,7.4,41.0,T,Sony
13241,2015.0,Strategy,0.0,0.05,0.0,0.0,0.05,63.0,11.0,5.4,52.0,T,
13251,2015.0,Action,0.0,0.04,0.0,0.01,0.05,64.0,45.0,5.7,98.0,M,Sony
13260,2016.0,Shooter,0.0,0.04,0.0,0.0,0.05,82.0,6.0,7.5,44.0,E10+,
13266,2010.0,Shooter,0.0,0.04,0.0,0.01,0.05,76.0,36.0,7.7,326.0,M,
13267,2016.0,Racing,0.04,0.0,0.0,0.01,0.05,66.0,8.0,3.8,18.0,E,Sony
13271,2014.0,Role-Playing,0.0,0.01,0.04,0.0,0.05,82.0,46.0,8.0,451.0,E10+,Sony
13330,2013.0,Action,0.01,0.03,0.0,0.01,0.05,75.0,31.0,7.4,135.0,E,Sony
13332,2010.0,Strategy,0.0,0.04,0.0,0.01,0.05,79.0,28.0,6.8,185.0,E10+,
13376,2010.0,Simulation,0.0,0.04,0.0,0.01,0.05,49.0,5.0,6.2,27.0,E,
13385,2016.0,Sports,0.01,0.03,0.0,0.0,0.05,87.0,12.0,6.1,84.0,E,Microsoft
13396,2011.0,Sports,0.0,0.03,0.0,0.01,0.05,72.0,11.0,3.9,24.0,E,
13414,2016.0,Strategy,0.02,0.02,0.0,0.0,0.05,87.0,17.0,8.1,40.0,T,Microsoft
13415,2014.0,Action,0.03,0.01,0.0,0.0,0.05,50.0,20.0,5.3,43.0,M,Microsoft
13417,2010.0,Shooter,0.04,0.0,0.0,0.0,0.05,48.0,7.0,4.8,4.0,T,Microsoft
13438,2016.0,Racing,0.0,0.04,0.0,0.01,0.05,71.0,19.0,8.0,12.0,E,Sony
13465,2016.0,Adventure,0.0,0.03,0.01,0.01,0.05,78.0,6.0,7.8,6.0,M,Sony
13478,2016.0,Shooter,0.04,0.0,0.0,0.0,0.05,63.0,12.0,6.3,34.0,M,Microsoft
13502,2016.0,Racing,0.0,0.04,0.0,0.01,0.04,71.0,28.0,8.1,73.0,E,Sony
13536,2016.0,Adventure,0.01,0.04,0.0,0.0,0.04,83.0,15.0,8.6,1620.0,M,
13550,2016.0,Action,0.02,0.02,0.0,0.01,0.04,66.0,39.0,7.0,31.0,T,Sony
13560,2015.0,Sports,0.0,0.04,0.0,0.0,0.04,76.0,12.0,4.3,286.0,E,
13562,2016.0,Action,0.03,0.01,0.0,0.0,0.04,55.0,14.0,6.0,38.0,T,Microsoft
13580,2014.0,Shooter,0.02,0.02,0.0,0.0,0.04,35.0,8.0,5.8,78.0,M,Microsoft
13589,2015.0,Platform,0.01,0.0,0.03,0.0,0.04,82.0,18.0,8.5,86.0,E10+,Nintendo
13598,2014.0,Strategy,0.03,0.0,0.0,0.01,0.04,80.0,20.0,8.1,46.0,T,Sony
13605,2011.0,Adventure,0.0,0.0,0.04,0.0,0.04,67.0,23.0,8.2,50.0,M,Sony
13632,2013.0,Action,0.0,0.04,0.0,0.0,0.04,43.0,4.0,8.3,4.0,E,Nintendo
13644,2015.0,Adventure,0.03,0.01,0.0,0.0,0.04,81.0,6.0,8.9,26.0,T,Microsoft
13647,2010.0,Shooter,0.04,0.0,0.0,0.0,0.04,38.0,8.0,1.7,10.0,T,Microsoft
13668,2015.0,Fighting,0.01,0.0,0.02,0.0,0.04,70.0,33.0,6.9,28.0,T,Sony
13674,2010.0,Racing,0.0,0.04,0.0,0.01,0.04,79.0,18.0,8.2,116.0,E10+,
13676,2012.0,Shooter,0.0,0.04,0.0,0.0,0.04,69.0,18.0,5.9,868.0,M,
13690,2013.0,Racing,0.02,0.01,0.0,0.01,0.04,13.0,4.0,1.0,218.0,M,Sony
13695,2015.0,Action,0.03,0.0,0.0,0.0,0.04,46.0,4.0,5.8,10.0,E,Nintendo
13696,2015.0,Action,0.03,0.0,0.0,0.0,0.04,45.0,7.0,5.6,37.0,E10+,Nintendo
13718,2012.0,Fighting,0.04,0.0,0.0,0.0,0.04,37.0,5.0,6.3,4.0,M,Microsoft
13724,2010.0,Platform,0.04,0.0,0.0,0.0,0.04,70.0,10.0,8.6,7.0,E10+,Nintendo
13730,2016.0,Sports,0.0,0.04,0.0,0.01,0.04,64.0,4.0,6.8,12.0,E,Sony
13761,2012.0,Racing,0.04,0.0,0.0,0.01,0.04,62.0,19.0,4.9,22.0,E,Sony
13777,2016.0,Adventure,0.03,0.0,0.0,0.01,0.04,72.0,26.0,8.3,19.0,T,Sony
13779,2011.0,Sports,0.0,0.03,0.0,0.01,0.04,66.0,5.0,7.3,43.0,E,
13787,2011.0,Role-Playing,0.0,0.0,0.04,0.0,0.04,65.0,8.0,7.8,16.0,T,Nintendo
13788,2014.0,Action,0.0,0.04,0.0,0.0,0.04,84.0,5.0,7.7,29.0,T,Microsoft
13817,2011.0,Strategy,0.0,0.03,0.0,0.01,0.04,68.0,19.0,4.9,35.0,T,
13836,2010.0,Strategy,0.03,0.0,0.0,0.0,0.04,66.0,18.0,6.4,34.0,E,
13842,2013.0,Action,0.0,0.04,0.0,0.0,0.04,77.0,12.0,7.0,342.0,M,
13874,2016.0,Action,0.02,0.0,0.01,0.01,0.04,78.0,6.0,6.6,30.0,M,Sony
13887,2010.0,Adventure,0.0,0.03,0.0,0.01,0.04,47.0,5.0,5.5,6.0,M,
13895,2012.0,Action,0.0,0.03,0.0,0.01,0.04,48.0,8.0,3.8,188.0,M,
13904,2011.0,Simulation,0.02,0.01,0.0,0.0,0.04,48.0,4.0,3.1,14.0,T,
13942,2015.0,Action,0.0,0.04,0.0,0.0,0.04,72.0,8.0,7.1,31.0,E10+,
13974,2013.0,Shooter,0.0,0.04,0.0,0.0,0.04,61.0,17.0,6.2,210.0,T,
13985,2013.0,Action,0.02,0.01,0.0,0.0,0.04,49.0,7.0,6.3,4.0,E,Nintendo
13988,2014.0,Action,0.01,0.03,0.0,0.0,0.04,58.0,16.0,7.7,498.0,M,
13994,2015.0,Role-Playing,0.01,0.0,0.03,0.0,0.04,69.0,13.0,7.9,16.0,T,Sony
14002,2015.0,Action,0.0,0.03,0.0,0.01,0.04,69.0,44.0,6.4,83.0,T,Sony
14004,2011.0,Strategy,0.0,0.03,0.0,0.0,0.04,66.0,4.0,7.8,48.0,E10+,
14012,2015.0,Role-Playing,0.0,0.0,0.04,0.0,0.04,72.0,14.0,8.1,25.0,T,Sony
14013,2011.0,Role-Playing,0.02,0.01,0.0,0.0,0.04,56.0,12.0,5.7,269.0,M,
14040,2012.0,Role-Playing,0.0,0.0,0.04,0.0,0.04,68.0,13.0,6.3,15.0,T,Sony
14062,2011.0,Platform,0.0,0.03,0.0,0.01,0.04,84.0,55.0,8.4,667.0,E10+,
14082,2016.0,Shooter,0.01,0.02,0.0,0.0,0.04,54.0,48.0,3.5,284.0,M,
14091,2016.0,Misc,0.03,0.0,0.0,0.0,0.04,75.0,5.0,8.0,6.0,E10+,Microsoft
14093,2015.0,Role-Playing,0.02,0.0,0.0,0.01,0.04,71.0,24.0,8.0,30.0,T,Sony
14161,2014.0,Action,0.0,0.03,0.0,0.0,0.03,73.0,70.0,7.5,580.0,T,Sony
14164,2014.0,Sports,0.0,0.03,0.0,0.0,0.03,53.0,9.0,5.1,22.0,E,Sony
14192,2011.0,Action,0.0,0.03,0.0,0.01,0.03,55.0,7.0,6.0,33.0,M,
14209,2016.0,Shooter,0.03,0.0,0.0,0.01,0.03,77.0,15.0,6.9,15.0,M,Sony
14213,2010.0,Role-Playing,0.0,0.03,0.0,0.01,0.03,72.0,25.0,7.5,511.0,M,
14259,2015.0,Fighting,0.0,0.0,0.03,0.0,0.03,61.0,35.0,7.4,44.0,T,Sony
